bird.num,year,bird.id,temp.regime
1058,2008,Fulmar,cold
1059,2008,Fulmar,cold
1060,2008,Fulmar,cold
1061,2008,Fulmar,cold
1062,2008,Fulmar,cold
1063,2008,Fulmar,cold
1064,2008,Fulmar,cold
1065,2008,Fulmar,cold
1066,2008,Fulmar,cold
1067,2008,Fulmar,cold
1068,2008,Fulmar,cold
1069,2008,Fulmar,cold
1070,2008,Fulmar,cold
1071,2008,Fulmar,cold
1072,2008,Fulmar,cold
1073,2008,Fulmar,cold
1074,2008,Fulmar,cold
1075,2008,Fulmar,cold
1076,2008,Fulmar,cold
1077,2008,Fulmar,cold
1078,2008,Fulmar,cold
1079,2008,Fulmar,cold
1080,2008,Fulmar,cold
1081,2008,Fulmar,cold
1082,2008,Fulmar,cold
1083,2008,Fulmar,cold
1084,2008,Fulmar,cold
1085,2008,Fulmar,cold
1086,2008,Fulmar,cold
1087,2008,Fulmar,cold
1088,2008,Fulmar,cold
1089,2008,Fulmar,cold
1090,2008,Fulmar,cold
1091,2008,Fulmar,cold
1092,2008,Fulmar,cold
1093,2008,Fulmar,cold
1094,2008,Fulmar,cold
1095,2008,Fulmar,cold
1096,2008,Fulmar,cold
1097,2008,Fulmar,cold
1098,2008,Fulmar,cold
1099,2008,Fulmar,cold
1100,2008,Fulmar,cold
1101,2008,Fulmar,cold
1102,2008,Fulmar,cold
1103,2008,Fulmar,cold
1104,2008,Fulmar,cold
1105,2008,Fulmar,cold
1106,2008,Fulmar,cold
1107,2008,Fulmar,cold
1108,2008,Fulmar,cold
1109,2008,Fulmar,cold
1110,2008,Fulmar,cold
1111,2008,Fulmar,cold
1112,2008,Fulmar,cold
1113,2008,Fulmar,cold
1114,2008,Fulmar,cold
1115,2008,Fulmar,cold
1116,2008,Fulmar,cold
1117,2008,Fulmar,cold
1118,2008,Fulmar,cold
1119,2008,Fulmar,cold
1120,2008,Fulmar,cold
1121,2008,Fulmar,cold
1122,2008,Fulmar,cold
1123,2008,Fulmar,cold
1124,2008,Fulmar,cold
1125,2008,Fulmar,cold
1126,2008,Fulmar,cold
1127,2008,Fulmar,cold
1128,2008,Fulmar,cold
1129,2008,Fulmar,cold
1130,2008,Fulmar,cold
1131,2008,Fulmar,cold
1132,2008,Fulmar,cold
1133,2008,Fulmar,cold
1134,2008,Fulmar,cold
1135,2008,Fulmar,cold
1136,2008,Fulmar,cold
1137,2008,Fulmar,cold
1138,2008,Fulmar,cold
1139,2008,Fulmar,cold
1140,2008,Fulmar,cold
1141,2008,Fulmar,cold
1142,2008,Fulmar,cold
1143,2008,Fulmar,cold
1144,2008,Fulmar,cold
1145,2008,Fulmar,cold
1146,2008,Fulmar,cold
1147,2008,Fulmar,cold
1148,2008,Fulmar,cold
1149,2008,Murre,cold
1150,2008,Murre,cold
1151,2008,Murre,cold
1152,2008,Murre,cold
1153,2008,Murre,cold
1154,2008,Murre,cold
1155,2008,Murre,cold
1156,2008,Murre,cold
1157,2008,Murre,cold
1158,2008,Murre,cold
1159,2008,Murre,cold
1160,2008,Murre,cold
1161,2008,Murre,cold
1162,2008,Murre,cold
1163,2008,Murre,cold
1164,2008,Murre,cold
1165,2008,Murre,cold
1166,2008,Murre,cold
1167,2008,Murre,cold
1168,2008,Murre,cold
1169,2008,Murre,cold
1170,2008,Murre,cold
1171,2008,Murre,cold
1172,2008,Murre,cold
1173,2008,Murre,cold
1174,2008,Murre,cold
1175,2008,Murre,cold
1176,2008,Murre,cold
1177,2008,Murre,cold
1178,2008,Murre,cold
1179,2008,Murre,cold
1180,2008,Murre,cold
1181,2008,Murre,cold
1182,2008,Murre,cold
1183,2008,Murre,cold
1184,2008,Murre,cold
1185,2008,Murre,cold
1186,2008,Murre,cold
1187,2008,Murre,cold
1188,2008,Murre,cold
1189,2008,Murre,cold
1190,2008,Murre,cold
1191,2008,Murre,cold
1192,2008,Murre,cold
1193,2008,Murre,cold
1194,2008,Murre,cold
1195,2008,Murre,cold
1196,2008,Murre,cold
1197,2008,Murre,cold
1198,2008,Murre,cold
1199,2008,Murre,cold
1200,2008,Murre,cold
1201,2008,Murre,cold
1202,2008,Murre,cold
1203,2008,Murre,cold
1204,2008,Murre,cold
1205,2008,Murre,cold
1206,2008,Murre,cold
1207,2008,Murre,cold
1208,2008,Murre,cold
1209,2008,Murre,cold
1210,2008,Murre,cold
1211,2008,Murre,cold
1212,2008,Murre,cold
1213,2008,Murre,cold
1214,2008,Murre,cold
1215,2008,Murre,cold
1216,2008,Murre,cold
1217,2008,Murre,cold
1218,2008,Murre,cold
1219,2008,Murre,cold
1220,2008,Murre,cold
1221,2008,Murre,cold
1222,2008,Murre,cold
1223,2008,Murre,cold
1224,2008,Murre,cold
1225,2008,Murre,cold
1226,2008,Murre,cold
1227,2008,Murre,cold
1228,2008,Murre,cold
1229,2008,Murre,cold
1230,2008,Murre,cold
1231,2008,Murre,cold
1232,2008,Murre,cold
1233,2008,Murre,cold
1234,2008,Murre,cold
1235,2008,Murre,cold
1236,2008,Murre,cold
1237,2008,Murre,cold
1238,2008,Murre,cold
1239,2008,Murre,cold
1240,2008,Murre,cold
1241,2008,Murre,cold
1242,2008,Murre,cold
1243,2008,Murre,cold
1244,2008,Murre,cold
1245,2008,Murre,cold
1246,2008,Murre,cold
1247,2008,Murre,cold
1248,2008,Murre,cold
1249,2008,Murre,cold
1250,2008,Cormorant,cold
1251,2008,Cormorant,cold
1252,2008,Cormorant,cold
1253,2008,Cormorant,cold
1254,2008,Cormorant,cold
1255,2008,Cormorant,cold
1256,2008,Cormorant,cold
1257,2008,Cormorant,cold
1258,2008,Cormorant,cold
1259,2008,Cormorant,cold
1260,2008,Cormorant,cold
1261,2008,Cormorant,cold
1262,2008,Cormorant,cold
1263,2008,Cormorant,cold
1264,2008,Cormorant,cold
1265,2008,Cormorant,cold
1266,2008,Cormorant,cold
1267,2008,Cormorant,cold
1268,2008,Cormorant,cold
1269,2008,Cormorant,cold
1270,2008,Cormorant,cold
1271,2008,Cormorant,cold
1272,2008,Cormorant,cold
1273,2008,Cormorant,cold
1274,2008,Gull,cold
1275,2008,Gull,cold
1276,2008,Gull,cold
1277,2008,Gull,cold
1278,2008,Gull,cold
1279,2008,Gull,cold
1280,2008,Gull,cold
1281,2008,Gull,cold
1282,2008,Gull,cold
1283,2008,Gull,cold
1284,2008,Gull,cold
1285,2008,Gull,cold
1286,2008,Gull,cold
1287,2008,Gull,cold
1288,2008,Gull,cold
1289,2008,Gull,cold
1290,2008,Gull,cold
1291,2008,Gull,cold
1292,2008,Gull,cold
1293,2008,Gull,cold
1294,2008,Gull,cold
1295,2008,Gull,cold
1296,2008,Gull,cold
1297,2008,Gull,cold
1298,2008,Gull,cold
1299,2008,Gull,cold
1300,2008,Gull,cold
1301,2008,Gull,cold
1302,2008,Gull,cold
1303,2008,Gull,cold
1304,2008,Gull,cold
1305,2008,Gull,cold
1306,2008,Gull,cold
1307,2008,Gull,cold
1308,2008,Gull,cold
1309,2008,Gull,cold
1310,2008,Gull,cold
1311,2008,Gull,cold
1312,2008,Gull,cold
1313,2008,Gull,cold
1314,2008,Gull,cold
1315,2008,Gull,cold
1316,2008,Gull,cold
1317,2008,Gull,cold
1318,2008,Gull,cold
1319,2008,Gull,cold
1320,2008,Gull,cold
1321,2008,Gull,cold
1322,2008,Gull,cold
1323,2008,Gull,cold
1324,2008,Gull,cold
1325,2008,Gull,cold
1326,2008,Gull,cold
1327,2008,Gull,cold
1328,2008,Gull,cold
1329,2008,Gull,cold
1330,2008,Gull,cold
1331,2008,Gull,cold
1332,2008,Gull,cold
1333,2008,Gull,cold
1334,2008,Gull,cold
1335,2008,Gull,cold
1336,2008,Gull,cold
1337,2008,Gull,cold
1338,2008,Gull,cold
1339,2008,Gull,cold
1340,2008,Gull,cold
1341,2008,Gull,cold
1342,2008,Gull,cold
1343,2008,Gull,cold
1344,2008,Gull,cold
1345,2008,Gull,cold
1346,2008,Gull,cold
1347,2008,Gull,cold
1348,2008,Gull,cold
1349,2008,Gull,cold
1350,2008,Gull,cold
1351,2008,Gull,cold
1352,2008,Gull,cold
1353,2008,Gull,cold
1354,2008,Gull,cold
1355,2008,Gull,cold
1356,2008,Gull,cold
1357,2008,Gull,cold
1358,2008,Gull,cold
1359,2008,Gull,cold
1360,2008,Gull,cold
1361,2008,Gull,cold
1362,2008,Gull,cold
1363,2008,Gull,cold
1364,2008,Gull,cold
1365,2008,Gull,cold
1366,2008,Gull,cold
1367,2008,Gull,cold
1368,2008,Gull,cold
1369,2008,Gull,cold
1370,2008,Gull,cold
1371,2008,Gull,cold
1372,2008,Gull,cold
1373,2008,Gull,cold
1374,2008,Gull,cold
1375,2008,Gull,cold
1376,2008,Gull,cold
1377,2008,Gull,cold
1378,2008,Gull,cold
1379,2008,Gull,cold
1380,2008,Gull,cold
1381,2008,Gull,cold
1382,2008,Gull,cold
1383,2008,Gull,cold
1384,2008,Gull,cold
1385,2008,Gull,cold
1386,2008,Gull,cold
1387,2008,Gull,cold
1388,2008,Gull,cold
1389,2008,Gull,cold
1390,2008,Gull,cold
1391,2008,Gull,cold
1392,2008,Gull,cold
1393,2008,Gull,cold
1394,2008,Gull,cold
1395,2008,Gull,cold
1396,2008,Gull,cold
1397,2008,Gull,cold
1398,2008,Gull,cold
1399,2008,Gull,cold
1400,2008,Gull,cold
1401,2008,Gull,cold
1402,2008,Gull,cold
1403,2008,Gull,cold
1404,2008,Gull,cold
1405,2008,Gull,cold
1406,2008,Gull,cold
1407,2008,Gull,cold
1408,2008,Gull,cold
1409,2008,Gull,cold
1410,2008,Gull,cold
1411,2008,Gull,cold
1412,2008,Gull,cold
1413,2008,Gull,cold
1414,2008,Gull,cold
1415,2008,Gull,cold
1416,2008,Gull,cold
1417,2008,Gull,cold
1418,2008,Gull,cold
1419,2008,Gull,cold
1420,2008,Gull,cold
1421,2008,Gull,cold
1422,2008,Gull,cold
1423,2008,Gull,cold
1424,2008,Gull,cold
1425,2008,Gull,cold
1426,2008,Gull,cold
1427,2008,Gull,cold
1428,2008,Gull,cold
1429,2008,Gull,cold
1430,2008,Gull,cold
1431,2008,Gull,cold
1432,2008,Gull,cold
1433,2008,Gull,cold
1434,2008,Gull,cold
1435,2008,Gull,cold
1436,2008,Gull,cold
1437,2008,Gull,cold
1438,2008,Gull,cold
1439,2008,Puffin,cold
1440,2008,Puffin,cold
1441,2008,Puffin,cold
1442,2008,Puffin,cold
1443,2008,Puffin,cold
1444,2008,Puffin,cold
1445,2008,Puffin,cold
1446,2008,Puffin,cold
1447,2008,Puffin,cold
1448,2008,Shearwater,cold
1449,2008,Shearwater,cold
1450,2008,Shearwater,cold
1451,2008,Shearwater,cold
1452,2008,Shearwater,cold
1453,2008,Shearwater,cold
1454,2008,Shearwater,cold
1455,2008,Shearwater,cold
1456,2008,Shearwater,cold
1457,2008,Shearwater,cold
1458,2008,Shearwater,cold
1459,2008,Shearwater,cold
1460,2008,Shearwater,cold
1461,2008,Shearwater,cold
1462,2008,Shearwater,cold
1463,2008,Shearwater,cold
1464,2008,Shearwater,cold
1465,2008,Shearwater,cold
1466,2008,Shearwater,cold
1467,2008,Shearwater,cold
1468,2008,Shearwater,cold
1469,2008,Shearwater,cold
1470,2008,Shearwater,cold
1471,2008,Shearwater,cold
1472,2008,Shearwater,cold
1473,2008,Shearwater,cold
1474,2008,Shearwater,cold
1475,2008,Auklet,cold
1476,2008,Auklet,cold
1477,2008,Auklet,cold
1478,2008,Auklet,cold
1479,2008,Auklet,cold
1480,2008,Auklet,cold
1481,2008,Auklet,cold
1482,2008,Auklet,cold
1483,2008,Auklet,cold
1484,2008,Auklet,cold
1485,2008,Auklet,cold
1486,2009,Fulmar,cold
1487,2009,Fulmar,cold
1488,2009,Fulmar,cold
1489,2009,Fulmar,cold
1490,2009,Fulmar,cold
1491,2009,Fulmar,cold
1492,2009,Fulmar,cold
1493,2009,Fulmar,cold
1494,2009,Fulmar,cold
1495,2009,Fulmar,cold
1496,2009,Fulmar,cold
1497,2009,Fulmar,cold
1498,2009,Fulmar,cold
1499,2009,Fulmar,cold
1500,2009,Fulmar,cold
1501,2009,Fulmar,cold
1502,2009,Fulmar,cold
1503,2009,Fulmar,cold
1504,2009,Fulmar,cold
1505,2009,Fulmar,cold
1506,2009,Fulmar,cold
1507,2009,Fulmar,cold
1508,2009,Fulmar,cold
1509,2009,Fulmar,cold
1510,2009,Fulmar,cold
1511,2009,Fulmar,cold
1512,2009,Fulmar,cold
1513,2009,Fulmar,cold
1514,2009,Fulmar,cold
1515,2009,Fulmar,cold
1516,2009,Fulmar,cold
1517,2009,Fulmar,cold
1518,2009,Fulmar,cold
1519,2009,Fulmar,cold
1520,2009,Fulmar,cold
1521,2009,Fulmar,cold
1522,2009,Fulmar,cold
1523,2009,Fulmar,cold
1524,2009,Fulmar,cold
1525,2009,Fulmar,cold
1526,2009,Fulmar,cold
1527,2009,Fulmar,cold
1528,2009,Fulmar,cold
1529,2009,Fulmar,cold
1530,2009,Fulmar,cold
1531,2009,Fulmar,cold
1532,2009,Fulmar,cold
1533,2009,Fulmar,cold
1534,2009,Fulmar,cold
1535,2009,Fulmar,cold
1536,2009,Fulmar,cold
1537,2009,Fulmar,cold
1538,2009,Fulmar,cold
1539,2009,Fulmar,cold
1540,2009,Fulmar,cold
1541,2009,Fulmar,cold
1542,2009,Fulmar,cold
1543,2009,Fulmar,cold
1544,2009,Fulmar,cold
1545,2009,Fulmar,cold
1546,2009,Fulmar,cold
1547,2009,Fulmar,cold
1548,2009,Fulmar,cold
1549,2009,Fulmar,cold
1550,2009,Fulmar,cold
1551,2009,Fulmar,cold
1552,2009,Fulmar,cold
1553,2009,Fulmar,cold
1554,2009,Fulmar,cold
1555,2009,Fulmar,cold
1556,2009,Fulmar,cold
1557,2009,Fulmar,cold
1558,2009,Fulmar,cold
1559,2009,Fulmar,cold
1560,2009,Fulmar,cold
1561,2009,Fulmar,cold
1562,2009,Fulmar,cold
1563,2009,Fulmar,cold
1564,2009,Fulmar,cold
1565,2009,Fulmar,cold
1566,2009,Fulmar,cold
1567,2009,Fulmar,cold
1568,2009,Fulmar,cold
1569,2009,Fulmar,cold
1570,2009,Fulmar,cold
1571,2009,Fulmar,cold
1572,2009,Fulmar,cold
1573,2009,Fulmar,cold
1574,2009,Fulmar,cold
1575,2009,Fulmar,cold
1576,2009,Fulmar,cold
1577,2009,Fulmar,cold
1578,2009,Fulmar,cold
1579,2009,Fulmar,cold
1580,2009,Fulmar,cold
1581,2009,Fulmar,cold
1582,2009,Fulmar,cold
1583,2009,Fulmar,cold
1584,2009,Fulmar,cold
1585,2009,Fulmar,cold
1586,2009,Fulmar,cold
1587,2009,Fulmar,cold
1588,2009,Fulmar,cold
1589,2009,Fulmar,cold
1590,2009,Fulmar,cold
1591,2009,Fulmar,cold
1592,2009,Fulmar,cold
1593,2009,Fulmar,cold
1594,2009,Fulmar,cold
1595,2009,Fulmar,cold
1596,2009,Fulmar,cold
1597,2009,Fulmar,cold
1598,2009,Fulmar,cold
1599,2009,Fulmar,cold
1600,2009,Fulmar,cold
1601,2009,Fulmar,cold
1602,2009,Fulmar,cold
1603,2009,Fulmar,cold
1604,2009,Fulmar,cold
1605,2009,Fulmar,cold
1606,2009,Fulmar,cold
1607,2009,Fulmar,cold
1608,2009,Fulmar,cold
1609,2009,Fulmar,cold
1610,2009,Fulmar,cold
1611,2009,Fulmar,cold
1612,2009,Fulmar,cold
1613,2009,Fulmar,cold
1614,2009,Fulmar,cold
1615,2009,Fulmar,cold
1616,2009,Fulmar,cold
1617,2009,Fulmar,cold
1618,2009,Fulmar,cold
1619,2009,Fulmar,cold
1620,2009,Fulmar,cold
1621,2009,Fulmar,cold
1622,2009,Fulmar,cold
1623,2009,Fulmar,cold
1624,2009,Fulmar,cold
1625,2009,Fulmar,cold
1626,2009,Fulmar,cold
1627,2009,Fulmar,cold
1628,2009,Fulmar,cold
1629,2009,Fulmar,cold
1630,2009,Fulmar,cold
1631,2009,Fulmar,cold
1632,2009,Fulmar,cold
1633,2009,Fulmar,cold
1634,2009,Fulmar,cold
1635,2009,Fulmar,cold
1636,2009,Fulmar,cold
1637,2009,Fulmar,cold
1638,2009,Fulmar,cold
1639,2009,Fulmar,cold
1640,2009,Fulmar,cold
1641,2009,Fulmar,cold
1642,2009,Fulmar,cold
1643,2009,Fulmar,cold
1644,2009,Fulmar,cold
1645,2009,Fulmar,cold
1646,2009,Fulmar,cold
1647,2009,Fulmar,cold
1648,2009,Fulmar,cold
1649,2009,Fulmar,cold
1650,2009,Fulmar,cold
1651,2009,Fulmar,cold
1652,2009,Fulmar,cold
1653,2009,Fulmar,cold
1654,2009,Fulmar,cold
1655,2009,Fulmar,cold
1656,2009,Fulmar,cold
1657,2009,Fulmar,cold
1658,2009,Fulmar,cold
1659,2009,Fulmar,cold
1660,2009,Fulmar,cold
1661,2009,Fulmar,cold
1662,2009,Fulmar,cold
1663,2009,Fulmar,cold
1664,2009,Fulmar,cold
1665,2009,Fulmar,cold
1666,2009,Fulmar,cold
1667,2009,Fulmar,cold
1668,2009,Fulmar,cold
1669,2009,Fulmar,cold
1670,2009,Fulmar,cold
1671,2009,Fulmar,cold
1672,2009,Fulmar,cold
1673,2009,Fulmar,cold
1674,2009,Fulmar,cold
1675,2009,Fulmar,cold
1676,2009,Fulmar,cold
1677,2009,Fulmar,cold
1678,2009,Fulmar,cold
1679,2009,Fulmar,cold
1680,2009,Fulmar,cold
1681,2009,Fulmar,cold
1682,2009,Fulmar,cold
1683,2009,Fulmar,cold
1684,2009,Fulmar,cold
1685,2009,Fulmar,cold
1686,2009,Fulmar,cold
1687,2009,Fulmar,cold
1688,2009,Fulmar,cold
1689,2009,Fulmar,cold
1690,2009,Fulmar,cold
1691,2009,Fulmar,cold
1692,2009,Fulmar,cold
1693,2009,Fulmar,cold
1694,2009,Fulmar,cold
1695,2009,Fulmar,cold
1696,2009,Fulmar,cold
1697,2009,Fulmar,cold
1698,2009,Fulmar,cold
1699,2009,Fulmar,cold
1700,2009,Fulmar,cold
1701,2009,Fulmar,cold
1702,2009,Fulmar,cold
1703,2009,Fulmar,cold
1704,2009,Fulmar,cold
1705,2009,Fulmar,cold
1706,2009,Fulmar,cold
1707,2009,Fulmar,cold
1708,2009,Fulmar,cold
1709,2009,Fulmar,cold
1710,2009,Fulmar,cold
1711,2009,Fulmar,cold
1712,2009,Fulmar,cold
1713,2009,Fulmar,cold
1714,2009,Fulmar,cold
1715,2009,Fulmar,cold
1716,2009,Fulmar,cold
1717,2009,Fulmar,cold
1718,2009,Fulmar,cold
1719,2009,Fulmar,cold
1720,2009,Fulmar,cold
1721,2009,Fulmar,cold
1722,2009,Fulmar,cold
1723,2009,Fulmar,cold
1724,2009,Fulmar,cold
1725,2009,Fulmar,cold
1726,2009,Fulmar,cold
1727,2009,Fulmar,cold
1728,2009,Fulmar,cold
1729,2009,Fulmar,cold
1730,2009,Fulmar,cold
1731,2009,Fulmar,cold
1732,2009,Fulmar,cold
1733,2009,Fulmar,cold
1734,2009,Fulmar,cold
1735,2009,Fulmar,cold
1736,2009,Fulmar,cold
1737,2009,Fulmar,cold
1738,2009,Fulmar,cold
1739,2009,Fulmar,cold
1740,2009,Fulmar,cold
1741,2009,Fulmar,cold
1742,2009,Fulmar,cold
1743,2009,Fulmar,cold
1744,2009,Fulmar,cold
1745,2009,Fulmar,cold
1746,2009,Fulmar,cold
1747,2009,Fulmar,cold
1748,2009,Fulmar,cold
1749,2009,Fulmar,cold
1750,2009,Fulmar,cold
1751,2009,Fulmar,cold
1752,2009,Fulmar,cold
1753,2009,Fulmar,cold
1754,2009,Fulmar,cold
1755,2009,Fulmar,cold
1756,2009,Fulmar,cold
1757,2009,Fulmar,cold
1758,2009,Fulmar,cold
1759,2009,Fulmar,cold
1760,2009,Fulmar,cold
1761,2009,Fulmar,cold
1762,2009,Fulmar,cold
1763,2009,Fulmar,cold
1764,2009,Fulmar,cold
1765,2009,Fulmar,cold
1766,2009,Fulmar,cold
1767,2009,Fulmar,cold
1768,2009,Fulmar,cold
1769,2009,Fulmar,cold
1770,2009,Fulmar,cold
1771,2009,Fulmar,cold
1772,2009,Fulmar,cold
1773,2009,Fulmar,cold
1774,2009,Fulmar,cold
1775,2009,Fulmar,cold
1776,2009,Fulmar,cold
1777,2009,Fulmar,cold
1778,2009,Fulmar,cold
1779,2009,Fulmar,cold
1780,2009,Fulmar,cold
1781,2009,Fulmar,cold
1782,2009,Fulmar,cold
1783,2009,Fulmar,cold
1784,2009,Fulmar,cold
1785,2009,Fulmar,cold
1786,2009,Fulmar,cold
1787,2009,Fulmar,cold
1788,2009,Fulmar,cold
1789,2009,Fulmar,cold
1790,2009,Fulmar,cold
1791,2009,Fulmar,cold
1792,2009,Fulmar,cold
1793,2009,Fulmar,cold
1794,2009,Fulmar,cold
1795,2009,Fulmar,cold
1796,2009,Fulmar,cold
1797,2009,Fulmar,cold
1798,2009,Fulmar,cold
1799,2009,Fulmar,cold
1800,2009,Fulmar,cold
1801,2009,Fulmar,cold
1802,2009,Fulmar,cold
1803,2009,Fulmar,cold
1804,2009,Fulmar,cold
1805,2009,Fulmar,cold
1806,2009,Fulmar,cold
1807,2009,Fulmar,cold
1808,2009,Fulmar,cold
1809,2009,Fulmar,cold
1810,2009,Fulmar,cold
1811,2009,Fulmar,cold
1812,2009,Fulmar,cold
1813,2009,Fulmar,cold
1814,2009,Fulmar,cold
1815,2009,Fulmar,cold
1816,2009,Fulmar,cold
1817,2009,Fulmar,cold
1818,2009,Fulmar,cold
1819,2009,Fulmar,cold
1820,2009,Fulmar,cold
1821,2009,Fulmar,cold
1822,2009,Fulmar,cold
1823,2009,Fulmar,cold
1824,2009,Fulmar,cold
1825,2009,Fulmar,cold
1826,2009,Fulmar,cold
1827,2009,Fulmar,cold
1828,2009,Fulmar,cold
1829,2009,Fulmar,cold
1830,2009,Fulmar,cold
1831,2009,Fulmar,cold
1832,2009,Fulmar,cold
1833,2009,Fulmar,cold
1834,2009,Fulmar,cold
1835,2009,Fulmar,cold
1836,2009,Fulmar,cold
1837,2009,Fulmar,cold
1838,2009,Fulmar,cold
1839,2009,Fulmar,cold
1840,2009,Fulmar,cold
1841,2009,Fulmar,cold
1842,2009,Fulmar,cold
1843,2009,Fulmar,cold
1844,2009,Fulmar,cold
1845,2009,Murre,cold
1846,2009,Murre,cold
1847,2009,Murre,cold
1848,2009,Murre,cold
1849,2009,Murre,cold
1850,2009,Murre,cold
1851,2009,Murre,cold
1852,2009,Murre,cold
1853,2009,Murre,cold
1854,2009,Murre,cold
1855,2009,Murre,cold
1856,2009,Murre,cold
1857,2009,Murre,cold
1858,2009,Murre,cold
1859,2009,Murre,cold
1860,2009,Murre,cold
1861,2009,Murre,cold
1862,2009,Murre,cold
1863,2009,Murre,cold
1864,2009,Murre,cold
1865,2009,Murre,cold
1866,2009,Murre,cold
1867,2009,Murre,cold
1868,2009,Murre,cold
1869,2009,Murre,cold
1870,2009,Murre,cold
1871,2009,Murre,cold
1872,2009,Murre,cold
1873,2009,Murre,cold
1874,2009,Murre,cold
1875,2009,Murre,cold
1876,2009,Murre,cold
1877,2009,Murre,cold
1878,2009,Murre,cold
1879,2009,Murre,cold
1880,2009,Murre,cold
1881,2009,Murre,cold
1882,2009,Murre,cold
1883,2009,Murre,cold
1884,2009,Murre,cold
1885,2009,Murre,cold
1886,2009,Murre,cold
1887,2009,Murre,cold
1888,2009,Murre,cold
1889,2009,Murre,cold
1890,2009,Murre,cold
1891,2009,Murre,cold
1892,2009,Murre,cold
1893,2009,Murre,cold
1894,2009,Murre,cold
1895,2009,Murre,cold
1896,2009,Murre,cold
1897,2009,Murre,cold
1898,2009,Murre,cold
1899,2009,Murre,cold
1900,2009,Murre,cold
1901,2009,Murre,cold
1902,2009,Murre,cold
1903,2009,Murre,cold
1904,2009,Murre,cold
1905,2009,Murre,cold
1906,2009,Murre,cold
1907,2009,Murre,cold
1908,2009,Murre,cold
1909,2009,Murre,cold
1910,2009,Murre,cold
1911,2009,Murre,cold
1912,2009,Murre,cold
1913,2009,Murre,cold
1914,2009,Murre,cold
1915,2009,Murre,cold
1916,2009,Murre,cold
1917,2009,Murre,cold
1918,2009,Murre,cold
1919,2009,Murre,cold
1920,2009,Murre,cold
1921,2009,Murre,cold
1922,2009,Murre,cold
1923,2009,Murre,cold
1924,2009,Murre,cold
1925,2009,Murre,cold
1926,2009,Murre,cold
1927,2009,Murre,cold
1928,2009,Murre,cold
1929,2009,Murre,cold
1930,2009,Murre,cold
1931,2009,Murre,cold
1932,2009,Murre,cold
1933,2009,Murre,cold
1934,2009,Murre,cold
1935,2009,Murre,cold
1936,2009,Murre,cold
1937,2009,Murre,cold
1938,2009,Murre,cold
1939,2009,Murre,cold
1940,2009,Murre,cold
1941,2009,Murre,cold
1942,2009,Murre,cold
1943,2009,Murre,cold
1944,2009,Murre,cold
1945,2009,Murre,cold
1946,2009,Murre,cold
1947,2009,Murre,cold
1948,2009,Murre,cold
1949,2009,Murre,cold
1950,2009,Murre,cold
1951,2009,Murre,cold
1952,2009,Murre,cold
1953,2009,Murre,cold
1954,2009,Murre,cold
1955,2009,Murre,cold
1956,2009,Murre,cold
1957,2009,Murre,cold
1958,2009,Murre,cold
1959,2009,Murre,cold
1960,2009,Murre,cold
1961,2009,Murre,cold
1962,2009,Murre,cold
1963,2009,Murre,cold
1964,2009,Murre,cold
1965,2009,Murre,cold
1966,2009,Murre,cold
1967,2009,Murre,cold
1968,2009,Murre,cold
1969,2009,Murre,cold
1970,2009,Murre,cold
1971,2009,Murre,cold
1972,2009,Murre,cold
1973,2009,Murre,cold
1974,2009,Murre,cold
1975,2009,Murre,cold
1976,2009,Murre,cold
1977,2009,Murre,cold
1978,2009,Murre,cold
1979,2009,Murre,cold
1980,2009,Murre,cold
1981,2009,Murre,cold
1982,2009,Murre,cold
1983,2009,Murre,cold
1984,2009,Murre,cold
1985,2009,Murre,cold
1986,2009,Murre,cold
1987,2009,Murre,cold
1988,2009,Murre,cold
1989,2009,Murre,cold
1990,2009,Murre,cold
1991,2009,Murre,cold
1992,2009,Murre,cold
1993,2009,Murre,cold
1994,2009,Murre,cold
1995,2009,Murre,cold
1996,2009,Murre,cold
1997,2009,Murre,cold
1998,2009,Murre,cold
1999,2009,Murre,cold
2000,2009,Murre,cold
2001,2009,Murre,cold
2002,2009,Murre,cold
2003,2009,Murre,cold
2004,2009,Murre,cold
2005,2009,Murre,cold
2006,2009,Murre,cold
2007,2009,Murre,cold
2008,2009,Murre,cold
2009,2009,Murre,cold
2010,2009,Murre,cold
2011,2009,Murre,cold
2012,2009,Murre,cold
2013,2009,Murre,cold
2014,2009,Murre,cold
2015,2009,Murre,cold
2016,2009,Murre,cold
2017,2009,Murre,cold
2018,2009,Murre,cold
2019,2009,Murre,cold
2020,2009,Murre,cold
2021,2009,Murre,cold
2022,2009,Murre,cold
2023,2009,Murre,cold
2024,2009,Murre,cold
2025,2009,Murre,cold
2026,2009,Murre,cold
2027,2009,Murre,cold
2028,2009,Murre,cold
2029,2009,Murre,cold
2030,2009,Murre,cold
2031,2009,Murre,cold
2032,2009,Murre,cold
2033,2009,Murre,cold
2034,2009,Murre,cold
2035,2009,Murre,cold
2036,2009,Murre,cold
2037,2009,Murre,cold
2038,2009,Murre,cold
2039,2009,Murre,cold
2040,2009,Murre,cold
2041,2009,Murre,cold
2042,2009,Murre,cold
2043,2009,Murre,cold
2044,2009,Murre,cold
2045,2009,Murre,cold
2046,2009,Murre,cold
2047,2009,Murre,cold
2048,2009,Murre,cold
2049,2009,Murre,cold
2050,2009,Murre,cold
2051,2009,Murre,cold
2052,2009,Murre,cold
2053,2009,Murre,cold
